ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300724.SZ,20180810,16.99,20.39,16.99,20.39,14.16,6.23,43.9972,489.42,997.417
300724.SZ,20180813,22.43,22.43,22.43,22.43,20.39,2.04,10.0049,186.5,418.319
300724.SZ,20180814,24.67,24.67,24.67,24.67,22.43,2.24,9.9866,336.59,830.367
300724.SZ,20180815,27.14,27.14,27.14,27.14,24.67,2.47,10.0122,581.68,1578.679
300724.SZ,20180816,29.85,29.85,29.85,29.85,27.14,2.71,9.9853,2182.6,6515.061
300724.SZ,20180817,32.84,32.84,32.84,32.84,29.85,2.99,10.0168,3659.37,12017.371
300724.SZ,20180820,36.12,36.12,34.13,34.68,32.84,1.84,5.6029,468177.56,1646227.264
300724.SZ,20180821,35.0,37.77,34.22,36.08,34.68,1.4,4.0369,436026.15,1546628.316
300724.SZ,20180822,35.0,35.3,32.47,33.0,36.08,-3.08,-8.5366,375281.48,1269473.531
300724.SZ,20180823,33.0,34.2,32.71,33.79,33.0,0.79,2.3939,260526.79,874309.425
300724.SZ,20180824,33.0,33.36,31.55,32.52,33.79,-1.27,-3.7585,262749.01,850648.275
300724.SZ,20180827,32.43,34.38,32.27,34.19,32.52,1.67,5.1353,280155.32,935782.666
300724.SZ,20180828,33.6,35.15,33.03,35.1,34.19,0.91,2.6616,330205.42,1119680.309
300724.SZ,20180829,34.1,34.68,33.34,33.6,35.1,-1.5,-4.2735,260377.86,887163.386
300724.SZ,20180830,33.65,35.35,33.2,33.88,33.6,0.28,0.8333,303393.65,1042481.744
300724.SZ,20180831,32.5,32.71,30.68,30.94,33.88,-2.94,-8.6777,269771.6,859639.406
300724.SZ,20180903,31.69,31.96,30.11,31.54,30.94,0.6,1.9392,221469.25,693807.703
300724.SZ,20180904,30.7,31.95,30.69,31.4,31.54,-0.14,-0.4439,190246.53,597972.192
300724.SZ,20180905,31.51,32.79,31.37,32.27,31.4,0.87,2.7707,272895.08,877563.588
300724.SZ,20180906,32.03,34.8,31.8,33.33,32.27,1.06,3.2848,309137.21,1023724.189
300724.SZ,20180907,33.0,34.58,32.6,34.47,33.33,1.14,3.4203,307623.03,1037392.871
300724.SZ,20180910,34.48,35.48,33.31,35.02,34.47,0.55,1.5956,298408.58,1028365.815
300724.SZ,20180911,34.59,35.5,34.11,35.11,35.02,0.09,0.257,266570.61,930379.252
300724.SZ,20180912,34.6,35.2,33.33,34.75,35.11,-0.36,-1.0253,252038.03,862003.92
300724.SZ,20180913,36.27,37.0,31.28,31.28,34.75,-3.47,-9.9856,349575.34,1152592.329
300724.SZ,20180914,29.59,29.87,28.15,28.15,31.28,-3.13,-10.0064,272830.04,786646.795
300724.SZ,20180917,27.38,27.73,26.88,27.29,28.15,-0.86,-3.0551,142058.15,388806.941
300724.SZ,20180918,26.99,27.7,26.56,27.59,27.29,0.3,1.0993,160498.32,438794.963
300724.SZ,20180919,27.18,27.73,26.65,27.52,27.59,-0.07,-0.2537,168361.48,458312.251
300724.SZ,20180920,27.31,28.09,27.1,27.17,27.52,-0.35,-1.2718,144769.47,399491.41
300724.SZ,20180921,27.23,27.39,25.82,26.3,27.17,-0.87,-3.2021,172083.39,453653.948
300724.SZ,20180925,26.35,26.68,26.17,26.34,26.3,0.04,0.1521,96322.87,254503.222
300724.SZ,20180926,26.3,26.58,25.55,26.55,26.34,0.21,0.7973,135740.36,353991.581
300724.SZ,20180927,26.3,26.3,24.62,24.66,26.55,-1.89,-7.1186,156915.95,399541.307
300724.SZ,20180928,24.7,25.2,24.63,24.77,24.66,0.11,0.4461,81060.04,202148.165
300724.SZ,20181008,24.0,24.18,23.15,23.23,24.77,-1.54,-6.2172,82300.65,195127.726
300724.SZ,20181009,23.5,23.85,23.27,23.61,23.23,0.38,1.6358,73064.69,172264.216
300724.SZ,20181010,23.74,24.18,23.55,24.12,23.61,0.51,2.1601,88062.95,210911.975
300724.SZ,20181011,22.61,23.12,21.71,21.71,24.12,-2.41,-9.9917,106073.23,235639.866
300724.SZ,20181012,21.32,21.75,20.6,21.35,21.71,-0.36,-1.6582,85206.54,181270.832
